Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1222,2019-01-01 14:28:26,2288813824604479,fraud_Hills-Boyer,10,200.49,Barbara,Norman,0,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,1981-08-29,163290,1325428106,40.159062,-74.597258,0
1223,2019-01-01 14:28:34,3540075240003197,fraud_Balistreri-Nader,9,12.8,Christian,Johns,1,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,513910,1325428114,44.229958,-93.594881,0
1224,2019-01-01 14:31:02,4189814094741,fraud_Cormier LLC,11,3.73,Jason,Farmer,1,33165 Larry Walks Suite 960,Ragland,AL,35131,33.7367,-86.1619,4159,Educational psychologist,1998-02-03,1259856,1325428262,34.353078000000004,-85.64320500000001,0
1225,2019-01-01 14:31:16,4646845581490336108,fraud_Erdman-Ebert,10,36.37,Julia,Bell,0,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,810795,1325428276,40.791799,-72.683255,0
1226,2019-01-01 14:32:29,3518758680062249,fraud_Kemmer-Buckridge,9,427.99,Antonio,Koch,1,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,68489,1325428349,37.708533,-109.906451,0
1227,2019-01-01 14:33:01,2285066385084291,"fraud_Bahringer, Schoen and Corkery",12,2.23,Richard,Brown,1,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1988-02-15,73170,1325428381,30.934435,-89.469418,0
1228,2019-01-01 14:33:20,4809701904914,fraud_Bogisich-Weimann,7,42.52,Sabrina,Nolan,0,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,1984-02-07,377980,1325428400,31.566317,-84.757791,0
1229,2019-01-01 14:33:32,639046421587,"fraud_Swaniawski, Nitzsche and Welch",5,76.7,Dylan,Bonilla,1,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,814861,1325428412,41.114291,-81.061647,0
1230,2019-01-01 14:33:36,345389171551808,"fraud_Gutmann, McLaughlin and Wiza",6,29.35,Justin,Fowler,1,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,1984-05-19,876161,1325428416,34.862946,-89.370998,0
1231,2019-01-01 14:34:11,6595970453799027,"fraud_Hagenes, Kohler and Hoppe",1,31.19,Gina,Gomez,0,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,341041,1325428451,41.398262,-73.768721,0
1232,2019-01-01 14:35:11,3586008444788268,fraud_Little Ltd,7,19.07,Crystal,Fuller,0,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,1280187,1325428511,48.115242,-122.652165,0
1233,2019-01-01 14:35:50,2610529083834453,fraud_Bode-Rempel,7,28.6,Tanya,Dickerson,0,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,1994-07-27,23684,1325428550,35.774279,-86.109286,0
1234,2019-01-01 14:36:19,6526448584969862,"fraud_Kutch, Steuber and Gerhold",1,36.31,Nathan,Stewart,1,63502 Brown Road Apt. 318,West Long Branch,NJ,7764,40.2878,-74.0162,8097,Mechanical engineer,1964-02-18,1072828,1325428579,40.654546,-73.33669,0
1235,2019-01-01 14:36:23,377550167323848,fraud_Kutch-Ferry,6,13.01,Kevin,Walters,1,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.23899999999999,23045,Tourist information centre manager,1958-09-02,687694,1325428583,43.308384,-69.352277,0
1236,2019-01-01 14:36:30,38530489946071,fraud_Botsford and Sons,6,19.0,Laura,Johns,0,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,1019028,1325428590,35.270507,-81.800523,0
1237,2019-01-01 14:38:16,213175487106448,fraud_Runte-Mohr,1,24.27,Diane,Jackson,0,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",1954-12-10,342092,1325428696,32.864709999999995,-99.665249,0
1238,2019-01-01 14:38:20,213161869125933,fraud_Kessler Inc,13,6.56,Monica,Lane,0,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,1032667,1325428700,44.852842,-69.822122,0
1239,2019-01-01 14:38:38,3514865930894695,fraud_Deckow-Dare,1,50.74,Christopher,Castaneda,1,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,154587,1325428718,32.964028000000006,-105.321954,0
1240,2019-01-01 14:39:45,4623560839669,fraud_Rolfson-Kunde,10,62.67,Vincent,Waller,1,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,112143,1325428785,42.368327,-94.936352,0
1241,2019-01-01 14:39:52,4451438912406400,"fraud_Roob, Conn and Tremblay",12,127.32,Cheryl,Morgan,0,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,1999-09-11,583595,1325428792,33.726058,-93.647738,0
1242,2019-01-01 14:39:55,346273234529002,fraud_Marvin-Lind,10,2.81,Donna,Moreno,0,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,296408,1325428795,38.302159,-81.077584,0
1243,2019-01-01 14:40:01,4292902571056973207,fraud_Medhurst Inc,6,29.5,Jeffrey,Smith,1,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,657973,1325428801,45.9816,-112.960422,0
1244,2019-01-01 14:40:13,3576431665303017,fraud_O'Hara-Wilderman,1,5.24,Jessica,Ward,0,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,244771,1325428813,32.881491,-112.903209,0
1245,2019-01-01 14:40:14,2719496466799416,fraud_Beer-Jast,7,149.21,Sheila,Baker,0,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,1940-09-17,897199,1325428814,44.634209000000006,-103.891136,0
1246,2019-01-01 14:40:43,3575789281659026,fraud_Barrows PLC,12,4.0,Lindsay,Wilson,0,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,475118,1325428843,39.097427,-93.374791,0
1247,2019-01-01 14:41:02,3518758680062249,"fraud_Schneider, Hayes and Nikolaus",1,36.6,Antonio,Koch,1,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,933334,1325428862,37.666227,-108.754492,0
1248,2019-01-01 14:41:18,38580485618059,fraud_Kulas Group,5,38.82,Teresa,Clark,0,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,1968-05-13,621250,1325428878,49.63906,-102.390743,0
1249,2019-01-01 14:42:54,3524574586339330,"fraud_Berge, Kautzer and Harris",10,55.49,Ashley,Cabrera,0,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,937232,1325428974,28.601172,-79.792026,0
1250,2019-01-01 14:43:17,639095706599,"fraud_Turcotte, Batz and Buckridge",5,24.04,Kyle,Wilkinson,1,93970 Trujillo Causeway,Curlew,IA,50527,42.9633,-94.7975,223,Estate manager/land agent,1939-04-14,1121956,1325428997,43.377055,-94.593232,0
1251,2019-01-01 14:43:44,4666314527820883145,fraud_Abbott-Rogahn,0,74.63,Guy,Thompson,1,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,1113811,1325429024,41.874726,-99.842215,0
1252,2019-01-01 14:44:32,38530489946071,fraud_Swift PLC,7,16.98,Laura,Johns,0,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,81420,1325429072,35.106971,-81.44468,0
1253,2019-01-01 14:45:12,4302480582202074,fraud_Breitenberg-Hermiston,7,29.35,David,Rodriguez,1,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,1218902,1325429112,43.224588,-86.69722900000001,0
1254,2019-01-01 14:45:24,3506040590383211,fraud_O'Hara-Wilderman,1,57.44,Michael,Orozco,1,13956 Hughes Causeway Suite 124,Alder,MT,59710,45.1939,-112.0568,286,Chief of Staff,1989-03-09,1149540,1325429124,45.670391,-112.039191,0
1255,2019-01-01 14:46:35,36153880429415,fraud_Mosciski Group,13,2.48,Erik,Stevens,1,84033 Pitts Overpass,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,1949-10-13,908854,1325429195,28.632081,-82.57330400000001,0
1256,2019-01-01 14:46:56,6011492816282597,fraud_Jacobi Inc,5,39.8,Gary,Barnes,1,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,90411,1325429216,33.219307,-93.704829,0
1257,2019-01-01 14:46:57,4128730454058057622,fraud_Bins-Howell,10,8.39,Monique,Martin,0,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,1181847,1325429217,30.43023,-94.570039,0
1258,2019-01-01 14:47:54,6506116513503136,fraud_Schumm PLC,5,122.82,Kimberly,Rice,0,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,831156,1325429274,32.580321000000005,-95.566394,0
1259,2019-01-01 14:47:58,4788103653396,fraud_Emmerich-Rau,10,13.5,Kristin,Williams,0,36366 Smith Road,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",1941-07-31,1108103,1325429278,40.597816,-84.290584,0
1260,2019-01-01 14:48:05,4069975342931683,fraud_Ziemann-Waters,5,55.51,Kimberly,Martin,0,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,431694,1325429285,38.790592,-82.747415,0
1261,2019-01-01 14:48:36,3531129874770000,"fraud_Goyette, Howell and Collier",12,7.91,Shelby,Mitchell,0,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,384782,1325429316,44.74268,-73.265902,0
1262,2019-01-01 14:48:37,4683520018489354,fraud_Volkman-Predovic,11,3.82,Charles,Carrillo,1,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19,1261114,1325429317,33.508998,-117.948964,0
1263,2019-01-01 14:48:53,2720433095629877,"fraud_Reinger, Weissnat and Strosin",1,71.36,Mark,Wood,1,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,781671,1325429333,43.763332,-69.402829,0
1264,2019-01-01 14:49:35,4633065159406313,fraud_Lind-Buckridge,0,48.95,Jasmine,Wade,0,90662 Lewis Avenue,Providence,RI,2908,41.8383,-71.4377,203571,"Nurse, children's",1995-11-29,477600,1325429375,41.639408,-70.72874200000001,0
1265,2019-01-01 14:49:46,213112402583773,"fraud_Heathcote, Yost and Kertzmann",11,7.46,Ana,Howell,0,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,1234897,1325429386,34.96289,-81.602745,0
1266,2019-01-01 14:50:34,30501624614310,fraud_Dibbert-Green,0,1.6,Amanda,Smith,0,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,971487,1325429434,32.31765,-82.0117,0
1267,2019-01-01 14:50:55,3560797065840735,fraud_Will Ltd,1,1.62,Janet,Turner,0,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,250915,1325429455,45.582328,-100.431337,0
1268,2019-01-01 14:50:58,4306630852918,fraud_Kutch-Wilderman,6,27.4,Maureen,Garza,0,169 Edward Inlet,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,465547,1325429458,39.583059000000006,-89.539099,0
1269,2019-01-01 14:51:46,180081032825079,fraud_Runte-Mohr,1,89.8,Connie,Carroll,0,872 Justin Views Suite 746,Duncan,MS,38740,34.047,-90.7652,466,Trading standards officer,1955-04-03,1043948,1325429506,33.843545,-90.676587,0
1270,2019-01-01 14:52:40,180058696935600,"fraud_Dare, Fritsch and Zboncak",5,121.51,Richard,Barnes,1,1339 Johnson Landing Suite 007,De Lancey,NY,13752,42.18899999999999,-74.9229,782,Chartered accountant,2000-08-28,632992,1325429560,41.33166,-74.141293,0
1271,2019-01-01 14:53:18,4755696071492,fraud_Thiel PLC,9,438.76,Robert,Evans,1,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,879249,1325429598,32.617703000000006,-97.408787,0
1272,2019-01-01 14:54:18,4745996322265,fraud_Pagac LLC,12,183.68,Carrie,Washington,0,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,1075091,1325429658,41.975456,-87.155534,0
1273,2019-01-01 14:54:21,4169759661243568,"fraud_Prosacco, Kreiger and Kovacek",6,74.35,Jamie,Carr,0,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,344079,1325429661,40.314693,-77.35052900000001,0
1274,2019-01-01 14:54:40,4587657402165341815,"fraud_Moore, Dibbert and Koepp",8,115.91,Amber,Lewis,0,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,386898,1325429680,41.091189,-87.636425,0
1275,2019-01-01 14:55:10,340951438290556,"fraud_Quitzon, Green and Bashirian",12,26.22,Maria,Garcia,0,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,676166,1325429710,41.952516,-74.516475,0
1276,2019-01-01 14:55:44,2286236465059468,fraud_Ratke and Sons,5,145.0,Morgan,Murray,0,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,1272741,1325429744,39.042503,-94.123321,0
1277,2019-01-01 14:55:57,4917187576956394,"fraud_Hermiston, Russel and Price",1,5.32,Joel,Rivera,1,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",1944-11-11,1236963,1325429757,36.346547,-96.563169,0
1278,2019-01-01 14:56:56,4210078554961359092,fraud_Schmidt-Larkin,6,31.81,Valerie,Clark,0,7402 West Ranch,Lowell,OR,97452,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,863426,1325429816,43.656137,-122.656847,0
1279,2019-01-01 14:57:21,4783226709001,fraud_Leannon-Ward,1,16.72,Jessica,Garcia,0,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,1961-04-22,50659,1325429841,37.643704,-99.411898,0
1280,2019-01-01 14:57:28,341546199006537,fraud_Baumbach Ltd,10,16.25,Mark,Brown,1,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,394943,1325429848,65.389987,-165.672907,0
1281,2019-01-01 14:58:14,676369110710,fraud_Bahringer-Streich,1,51.77,David,Wolfe,1,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,528927,1325429894,43.329854,-84.277829,0
1282,2019-01-01 14:58:33,213191402330021,fraud_Fisher-Schowalter,11,6.06,Thomas,Sullivan,1,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",2004-03-18,30388,1325429913,42.332816,-88.33144300000001,0
1283,2019-01-01 14:59:22,36890292963032,"fraud_Lang, Towne and Schuppe",7,69.86,Kimberly,Webb,0,380 Martin Mission,Girard,GA,30426,33.0437,-81.7106,1100,"Conservator, museum/gallery",1950-04-05,827936,1325429962,32.627565000000004,-81.578181,0
1284,2019-01-01 14:59:39,630425673344,"fraud_Weber, Thiel and Hammes",7,8.33,Bryan,Miller,1,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,1099189,1325429979,37.959472,-79.783626,0
1285,2019-01-01 14:59:57,501831082224,fraud_Abbott-Steuber,10,140.48,Corey,Jones,1,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,640215,1325429997,41.743944,-77.743481,0
1286,2019-01-01 15:00:07,3577578023716568,"fraud_Hahn, Bahringer and McLaughlin",10,101.52,Debbie,Hughes,0,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,432431,1325430007,40.61387,-81.663208,0
1287,2019-01-01 15:00:28,4294040533480516,"fraud_Koss, Hansen and Lueilwitz",6,75.33,Gail,Weaver,0,979 Stewart Lake,New Ellenton,SC,29809,33.413000000000004,-81.69,2206,Biomedical scientist,1986-12-31,264485,1325430028,33.587385999999995,-81.939943,0
1288,2019-01-01 15:00:42,4265776278887457,"fraud_Roberts, Ryan and Smith",10,16.32,Christine,Best,0,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,686774,1325430042,36.081657,-91.268271,0
1289,2019-01-01 15:00:55,4239552724014407,"fraud_Yost, Schamberger and Windler",7,63.92,Carl,Hernandez,1,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,1936-03-27,638979,1325430055,40.40107,-84.888136,0
1290,2019-01-01 15:01:03,30153452207526,fraud_Prosacco LLC,10,64.21,Robin,Smith,0,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,187739,1325430063,32.757028000000005,-100.33501,0
1291,2019-01-01 15:01:17,343464013864032,fraud_Rolfson-Kunde,10,9.39,Jodi,Foster,0,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,1962-08-13,748950,1325430077,35.018868,-77.84392700000001,0
1292,2019-01-01 15:01:27,6011893664860915,"fraud_Hintz, Bauch and Smith",5,101.77,Erin,Chavez,0,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,1039586,1325430087,39.028845,-105.56595,0
1293,2019-01-01 15:01:28,4457732997086323466,fraud_Hickle Group,12,126.78,Stanley,Mayo,1,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,581104,1325430088,39.101732,-120.295377,0
1294,2019-01-01 15:01:33,3508104404056005,fraud_Mohr Inc,12,6.39,Michael,Fisher,1,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",1991-04-11,530939,1325430093,43.558063,-88.302176,0
1295,2019-01-01 15:01:39,4311368326621416041,"fraud_Monahan, Hermann and Johns",13,7.36,Phillip,Delacruz,1,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,1969-09-21,896269,1325430099,40.296949,-103.028083,0
1296,2019-01-01 15:02:05,4328928491302401,"fraud_Weimann, Kuhic and Beahan",12,283.62,Margaret,Ray,0,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,957961,1325430125,43.008871,-88.819502,0
1297,2019-01-01 15:02:07,36485887555770,"fraud_Hermiston, Russel and Price",1,7.62,Michael,Gross,1,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,1268296,1325430127,39.785063,-82.506086,0
1298,2019-01-01 15:02:31,38052002992326,"fraud_Weimann, Kuhic and Beahan",12,9.17,Anna,Logan,0,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,1079950,1325430151,30.479749,-94.907879,0
1299,2019-01-01 15:02:37,4451952084362894,"fraud_Bahringer, Osinski and Block",1,63.08,Joseph,Davis,1,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,316042,1325430157,35.053102,-102.539073,0
1300,2019-01-01 15:03:02,6506982560413523,fraud_Daugherty LLC,7,26.85,Alice,Kemp,0,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,1985-04-15,492622,1325430182,34.215868,-93.727089,0
1301,2019-01-01 15:03:08,180049032966888,"fraud_Medhurst, Labadie and Gottlieb",13,508.97,Michael,Flores,1,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,672515,1325430188,45.89317,-90.727703,0
1302,2019-01-01 15:03:09,3527536963490470,fraud_McKenzie-Huels,1,348.97,Teresa,Stein,0,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,886052,1325430189,32.246957,-81.426314,0
1303,2019-01-01 15:03:30,630469040731,"fraud_Koss, McLaughlin and Mayer",1,40.17,Meredith,Ayala,0,7107 Henderson Station,Cascade Locks,OR,97014,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,321011,1325430210,45.434286,-122.578714,0
1304,2019-01-01 15:04:03,4998109455173950,fraud_Cartwright PLC,7,33.3,Mary,Pruitt,0,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,383087,1325430243,39.078013,-93.767361,0
1305,2019-01-01 15:04:50,4873783502705038,fraud_Bode-Schuster,7,3.18,Elizabeth,Maxwell,0,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,747116,1325430290,47.73173,-122.614618,0
1306,2019-01-01 15:05:27,3535808924394848,fraud_Grimes LLC,0,83.08,Matthew,Myers,1,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,1980-01-09,395428,1325430327,39.223139,-88.60997900000001,0
1307,2019-01-01 15:07:08,3575789281659026,fraud_Bins-Howell,10,194.34,Lindsay,Wilson,0,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,339945,1325430428,39.330067,-93.730946,0
1308,2019-01-01 15:07:15,4208110975550360171,"fraud_Douglas, DuBuque and McKenzie",13,469.2,David,Bonilla,1,82073 Jessica Camp,West Green,GA,31567,31.6143,-82.7243,782,Audiological scientist,1982-01-16,994670,1325430435,32.398774,-82.569959,0
1309,2019-01-01 15:07:32,4476840372112,"fraud_Bernhard, Grant and Langworth",12,1.28,Steven,Walters,1,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,601694,1325430452,35.241039,-86.238348,0
1310,2019-01-01 15:08:03,345933964507467,fraud_Halvorson Group,9,4.52,Carol,Dillon,0,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,193503,1325430483,38.975351,-76.234111,0
1311,2019-01-01 15:08:17,4761403817546679245,fraud_Hackett Group,13,8.47,Diana,Jacobs,0,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,1277730,1325430497,35.625351,-92.084326,0
